id	Precision	Recall	Truth	Predicted
W11-0321		0.0	gamon 2004|luyckx & daelemans 2008|bickerstaffe & zukerman 2010	
W07-1216		0.0	seretan & wehrli 2006|wehrli 2006	
P09-2090		0.0	chen & martin 2007|elsayed & lin 2008|bagga & baldwin 1998|li & khudanpur 2008	
C00-2163		0.0	vogel & ney 1996|brown & della pietra 1993|och & tillmann 1999	
N04-1035		0.0	gildea 2003|koehn & och 2003|wu 1997|fox 2002|och & ney 2000|yamada & knight 2001|eisner 2003|och & ney 2003	
L08-1131		0.0	kumar & och 2007|och 2003|koehn & hoang 2007|koehn & och 2003|johnson & martin 2007|simard 1999|och & ney 2003|cohn & lapata 2007	
P11-1096		0.0	coursey & mihalcea 2009|mihalcea 2007|rauch & bukatin 2003|cucerzan 2007|eisenstein & o connor 2010	
C92-4173		0.0	van der linden & kraaij 1990|santos 1990|stock 1989	
H05-1120		0.0	kemighan & church 1990|brill & moore 2000|toutanova & moore 2002|cucerzan & brill 2004	
W02-0907		0.0	chen & goodman 1996|sarkar & zeman 2000|ushioda & evans 1993|briscoe & carroll 1997|korhonen & gorrell 2000|carroll & briscoe 1996|boguraev & briscoe 1987|korhonen 2000|brent 1993|chitrao & grishman 1990|manning 1993|dang & kipper 1998|grishman & macleod 1994	
N09-3001		0.0	jayaraman & lavie 2005|poon & domingos 2008|yang & zhou 2003|ng & cardie 2003|tjong kim sang & daelemans 2000|ng 2008|van halteren & daelemans 2001|brill & wu 1998|luo 2005|luo & ittycheriah 2004	
C92-3167		0.0	grosz & sidner 1986|brennan & walker 1987	
W10-3411		0.0	lin & hovy 2000|ferret & zock 2006|zock & schwab 2008	
W06-3802		0.0	florian & hassan 2004|pedersen & patwardhan 2004|kambhatla 2004|wu & palmer 1994	
N13-3009		0.0	hu & boyd graber 2011|nguyen & boyd graber 2012	
P96-1047		0.0	lappin & mccord 1990|marcus & marcinkiewicz 1993|walker 1989	
E99-1046		0.0	gale & church 1992|ng & lee 1996	
C88-1039		0.0	bree & smit 1986|cohen 1984|naito & shimazu 1985|zernik & dyer 1985	
L08-1027		0.0	clough & gaizauskas 2002	
P02-1022		0.0	mikheev & finch 1997	
P13-2145		0.0	mcclosky & manning 2012|yoshikawa & riedel 2009|mintz & bills 2009|uzzaman & allen 2010|raghavan & lai 2012|garrido & penas 2012|jung & allen 2011|kolomiyets & bethard 2012|chambers & wang 2007|strotgen & gertz 2010|chambers 2012|kolomiyets & bethard 2011	
D08-1065		0.0	mi & huang 2008|smith & eisner 2006|goodman 1996|och 2003|ehling & zens 2007|matusov & zens 2004|kumar & byrne 2004|dreyer & hall 2007|zhang & gildea 2008|brown & cocke 1990|koehn 2004|kumar & byrne 2002|ueffing & och 2002|och & ney 2004|lavie & agarwal 2007|smith & smith 2007|titov & henderson 2006|och & ney 2003	
N06-1001		0.0	chelba & acero 2004|galley & hopkins 2004|mikheev 1999|lita & ittycheriah 2003|och & ney 2004|roark & saraclar 2004|marcu & wong 2002	
P83-1022		0.0	becker 1975|moore & mann 1979|wilensky & arens 1980|mckeown 1982|appelt 1980	
W01-0717		0.0	grosz & weinstein 1995|vieira & poesio 2000|vilain & burger 1995|baldwin 1997|lappin & leass 1994|cardie & wagstaff 1999|van deemter & kibble 2000|collins & brooks 1995|hartrumpf 1999|mitkov 1998|harabagiu & maiorano 2000|soon & ng 1999|dagan & itai 1990|kennedy & boguraev 1996|hirschman & chinchor 1998	
P11-1012		0.0	gao & wu 2009|jiang & zhai 2007|blitzer & mcdonald 2006	
W06-0207	0.16129032258064516	1.0	yangarber 2003|mclernon & kushmerick 2006|habash & rambow 2005|stevenson & greenwood 2005|brill 1993	kittredge & lehrberger 1982|barnbrook & sinclair 1996|sinclair & mch 1996|ciravegna & wilks 2003|ahmad & sayed 2005|chan 2003| 0|barnbrook 2002|andersen & bollerslev 2002|debnath & giles 2005|seo & giampapa 2002|koppel & shtrimberg 2004|harris 1991|gross & roche 1997|halliday & halliday 1993|cutler & poterba 1989|engle & ng 1993|shiller 2000|wilks 1998|yangarber 2003|mclernon & kushmerick 2006|smadja & armstrong 1994|ahmad & cheng 2006|omrane & bauwens 2005|hardie & mackenzie 2005|mackenzie 2000|habash & rambow 2005|stevenson & greenwood 2005|brill 1993|sinclair & hoelter 0|gao & li 2005
P98-2203		0.0	mcintyre 1998	
H91-1071		0.0	norton & dahl 1990|price 1990|bly & price 1990|zue & daly 1989|hirschman & dahl 1990|kowtko & price 1989|seneff & hirschman 1991|hemphill & godfrey 1990	
L08-1179		0.0	hearst 1992	
W11-2151		0.0	och & ney 2003|ueffing & haffari 2007|hui & zhao 2010	
I05-1033		0.0	culotta & sorensen 2004	
P10-3002		0.0	schatzmann & thomson 2007	
D13-1051		0.0	rosti & zhang 2008|mi & huang 2008|och 2003|rosti & ayan 2007|li & he 2009|koehn & hoang 2007|matusov & ueffing 2006|koehn & och 2003|duh & sudoh 2012|zhao & he 2009|kumar & macherey 2009|denero & kumar 2010|och & ney 2000|huang & papineni 2007|pauls & denero 2009|he & toutanova 2009|he & yang 2008|huang & chiang 2005|feng & liu 2009|liang & taskar 2006|rosti & matsoukas 2007	
S12-1005		0.0	biemann 2006|wang & zhu 2009|kazama & torisawa 2007|pedersen & patwardhan 2004|gliozzo & strapparava 2005|lin 1998|vechtomova 2009|kotlerman & dagan 2009	
S13-2057		0.0	giuliano & lavelli 2006|moschitti 2004|charniak & johnson 2005|chowdhury & lavelli 2012|chowdhury & lavelli 2013|moschitti 2006|klein & manning 2003|segura bedmar & martinez 2013|chowdhury & lavelli 2010	
W13-4058		0.0	cuayahuitl & kruijff korbayova 2012	
P09-1109		0.0	collins 2002|nakov & hearst 2005|shimbo & hara 2007|charniak & johnson 2005|goldberg 1999|kurohashi & nagao 1994|clark & curran 2007|okumura & muraki 1994|hogan 2007|agarwal & boggess 1992|buyko & hahn 2008	
W10-3210		0.0	miltsakaki & joshi 2004	
N13-1113		0.0	chang & ratinov 2007|lin & karakos 2006|merity & murphy 2009|guo & korhonen 2011|berger & della pietra 1996|curran & clark 2007|mann & mccallum 2008|sun & korhonen 2009|guo & korhonen 2010|teufel & siddharthan 2009|hirohata & okazaki 2008|teufel & moens 2002|markert & hou 2012|jiao & wang 2006|mizuta & collier 2004	
W07-1905		0.0	huenerfauth 2005	
W05-1003		0.0	berland & charniak 1999|caraballo 1999|merlo & stevenson 2001|brill 1995|almuhareb & poesio 2004	
P08-1020		0.0	bangalore & rambow 2000|nakatsu & white 2006|chambers & allen 2004|piwek 2003|oberlander & nowson 2006|rambow & rogati 2001|isard & brockmann 2006|mairesse & walker 2007|paiva & evans 2005|langkilde geary & knight 1998	
W04-2413		0.0	rooth & riezler 1999|malouf 2002|fleischman & kwon 2003|carreras & marquez 2004	
P11-1006		0.0	mihov & schulz 2004|islam & inkpen 2009|ahmad & kondrak 2005|li & zhu 2006|toutanova & moore 2002|whitelaw & hutchinson 2009|chen & li 2007|okazaki & tsuruoka 2008|brill & moore 2000	
M93-1018		0.0	black & abney 1991|aone & blejer 1993|aone & mckee 1993	
P13-1125		0.0	tillmann 2004|chiang 2007|liu & liu 2006|suzuki & isozaki 2009|mcclosky & charniak 2006|ittycheriah & roukos 2005|visweswariah & navratil 2010|mcdonald & pereira 2005|wang & collins 2007|papineni & roukos 2002|tromble & eisner 2009|ganitkevitch & cao 2012|ramanathan & choudhary 2009|mccarley & ittycheriah 2011|setiawan & dyer 2010|wu 1997|galley & graehl 2006|xia & mccord 2004|denero & uszkoreit 2011|al onaizan & papineni 2006|yamada & knight 2002|collins & koehn 2005|visweswariah & rajkumar 2011|zollmann & venugopal 2006|genzel 2010|hussain 2008|mcdonald & crammer 2005|neubig & watanabe 2012|koo & carreras 2008	
W10-1716		0.0	abdul rauf & schwenk 2009|brown & della pietra 1993|gao & vogel 2008|callison burch & koehn 2009	
W04-0713		0.0	grosz & weinstein 1995|strube 1998|strube & hahn 1996|grosz & sidner 1986|byron 2002|carletta 1996|hajicova & kubon 1990|brennan & walker 1987|strube & muller 2003	
W10-1912		0.0	rosario & hearst 2004	
P13-2022		0.0	wilson & wiebe 2005|medlock & briscoe 2007|johansson & moschitti 2013|wilson & wiebe 2003|neviarouskaya & prendinger 2010|conrad & wiebe 2012	
L08-1409		0.0	lee & papineni 2003	
P11-1041		0.0	kondrak 2000|jiampojamarn & kondrak 2010|jiampojamarn & cherry 2010|li & kumaran 2009|zhang & duan 2010|li & kumaran 2010|finch & sumita 2010|jiampojamarn & bhargava 2009|jiampojamarn & kondrak 2007|cohn & lapata 2007	
H05-1040		0.0	li & roth 2002|sha & pereira 2003|hacioglu & ward 2003|klein & manning 2003	
D08-1051		0.0	och 2003|koehn & hoang 2007|papineni & roukos 2002|och & tillmann 1999|koehn & och 2003|esteban & lorenzo 2004|foster & langlais 2002|koehn 2004|ueffing & och 2002|och & ney 2004|zens & och 2003|och & ney 2002	
N12-1013		0.0	dreyer & eisner 2009|thomas & pang 2006|choi & cardie 2005|smith & eisner 2006|och 2003|benson & haghighi 2011|li & eisner 2009|suzuki & mcdermott 2006|smith & eisner 2008|finkel & grenager 2005|gimpel & smith 2010|sha & pereira 2003|ji & grishman 2011	
W13-2114		0.0	carreras & marquez 2005|charniak & elsner 2009|finkel & grenager 2005|klein & manning 2003|heilman & smith 2010|palmer & gildea 2005	
W10-4150		0.0	zhao 2009|petrov & barrett 2006|bikel & chiang 2000|charniak 2000|berger & della pietra 1996|charniak & johnson 2005|levy & manning 2003|luo 2003|klein & manning 2003|huang 2008|johnson 1998|wang & sagae 2006	
W02-1017		0.0	marcus & marcinkiewicz 1993|collins & singer 1999|riloff & shepherd 1997|cucerzan & yarowsky 1999|brill & resnik 1994|caraballo 1999|hearst 1992|roark & charniak 1998|bikel & miller 1997|hirschman & light 1999|riloff & schmelzenbach 1998	
D13-1156		0.0	qian & liu 2013|gillick & favre 2009|lin & bilmes 2011|koo & rush 2010|li & liu 2013|gormley & eisner 2013|li & qian 2013|liu & liu 2009|berg kirkpatrick & gillick 2011|martins & smith 2009|woodsend & lapata 2012|almeida & martins 2013	
I08-1047		0.0	collins & singer 1999	
J10-3008		0.0	chiang 2007|graehl & knight 2008|mohri 1997|iglesias & gispert 2009|och 2003|kumar & byrne 2004|setiawan & kan 2009|rosti & ayan 2007|blunsom & cohn 2008|callison burch & fordyce 2008|papineni & roukos 2002|koehn & och 2003|brants & popat 2007|wu 1997|allauzen & mohri 2003|tromble & kumar 2008|habash & rambow 2005|chiang 2005|och & ney 2002|varile & lau 1988|gispert & de 2009	
N06-1049		0.0	lin & demner fushman 2005|lin & hovy 2003|nenkova & passonneau 2004|voorhees 2005|amigo & gonzalo 2004|hildebrandt & katz 2004	
C96-2134		0.0	guthrie & walker 1994	
P92-1007		0.0	conklin & mcdonald 1982|mccoy & vijay shanker 1990|schabes & abeille 1988|mcdonald & pustejovsky 1985|shieber & van noord 1990	
P08-1083		0.0	habash & rambow 2006|thede & harper 1999|dermatas & kokkinakis 1995|levinger & itai 1995|weischedel & schwartz 1993|diab & hacioglu 2004|bar haim & sima an 2005|mansour & sima an 2007|mikheev 1997|nakagawa 2004	
W13-1905		0.0	frantzi & ananiadou 1996|baroni & zamparelli 2010|grefenstette & sadrzadeh 2011|van der plas & tiedemann 2006|wu & zhou 2003|peirsman & geeraerts 2009|hindle 1990|zhang & iria 2008|hearst 1992	
P12-2058		0.0	riesa & marcu 2010|chiang 2007|och 2003|lopez 2007|heafield 2011|pust & knight 2009|dyer & lopez 2010|huang & chiang 2007|huang & chiang 2005	
W11-2109		0.0	banerjee & lavie 2005|callison burch & koehn 2010|spoustova & hajic 2009|callison burch & fordyce 2008|papineni & roukos 2002|brown & della pietra 1993|gandrabur & foster 2003|callison burch & koehn 2009	
C02-1138		0.0	marcus & marcinkiewicz 1993|uchimoto & murata 2000|bangalore & joshi 1999|bangalore & rambow 2000|charniak 2000|bangalore & chen 2001|walker & rambow 2001|knight & hatzivassiloglou 1995|chiang 2000|langkilde geary & knight 1998|oh & rudnicky 2000|lavoie & rambow 1998	
W10-1901		0.0	bikel 2004|mcclosky & charniak 2008|schuman & bergler 2006|vlachos & buttery 2009|kilicoglu & bergler 2009|surdeanu & johansson 2008|miyao & sætre 2008|buyko & faessler 2009|de marneffe & manning 2008|riedel & chun 2009|bjorne & heimonen 2009|kim & ohta 2009|briscoe & carroll 2006	
P10-2030		0.0	jijkoun & de rijke 2007|ramshaw & marcus 1994|ramshaw & marcus 1995|kudo & matsumoto 2002|pradhan & ward 2004|shen & lapata 2007|brill 1995|iida & komachi 2007|narayanan & harabagiu 2004|xue 2008|meyers & reeves 2004|palmer & gildea 2005	
W01-1205		0.0	hobbs 1986	
W13-1712		0.0	tetreault & blanchard 2013	
W00-0723		0.0	califf & mooney 1997	
P11-3009		0.0	prasad & dinesh 2008|koehn & hoang 2007|pitler & nenkova 2009|collins & koehn 2005|le nagard & koehn 2010|stede & umbach 1998|duverle & prendinger 2009	
J09-1008		0.0	lin & och 2004|mccarthy & navigli 2007|burstein & wolska 2003|belz & gatt 2008|sparck jones 1994|miyao & sætre 2008|jabbari & allison 2006|dang 2006|belz & reiter 2006	
N07-1007		0.0	och 2003|papineni & roukos 2002|koehn & och 2003|och & ney 2000|galley & graehl 2006|collins & koehn 2005|quirk & menezes 2005|och & gildea 2004|suzuki & toutanova 2006|chiang 2005|och & ney 2002	
W12-2037		0.0	yates & banko 2007|yeh & ramage 2009	
P09-2081		0.0	gamon 2004|malouf 2002	
C02-1122		0.0	kawahara & kurohashi 2001	
W09-0433		0.0	och 2003|li & kim 2008|koehn & hoang 2007|levy & manning 2003|tseng & chang 2005|xia & mccord 2004|collins & koehn 2005|toutanova & suzuki 2008|minkov & toutanova 2007	
S12-1096		0.0	miller 1993|kumar & byrne 2003|eisner 2002|wang & manning 2012	
W07-1405		0.0	nivre & scholz 2004|gildea & jurafsky 2002|rose & roque 2003|pulman & sukkarieh 2005	
N04-3005		0.0	al onaizan & florian 2003	
P81-1029		0.0	novak jr 1979|wilks 1979	
D09-1155		0.0	teufel & carletta 1999|carletta 1996|artstein & poesio 2008|teufel & moens 2002|teufel & siddharthan 2006	
I05-3015		0.0	scott & matwin 1998	
P98-2195		0.0	schmidt & theofilidis 1996	
D11-1019		0.0	mi & huang 2008|chiang 2007|chiang 2010|petrov & barrett 2006|huang & cmejrek 2010|och 2003|liu & liu 2006|huang & knight 2006|koehn & hoang 2007|hopkins & langmead 2010|li & callison burch 2009|zhang & huang 2006|galley & hopkins 2004|galley & graehl 2006|koehn 2004|liu & lu 2009|ding & palmer 2005|zhang & zhang 2010|huang & chiang 2007|mi & liu 2010|chiang & knight 2009|shen & xu 2008|cowan & kucerova 2006|zollmann & venugopal 2006|quirk & menezes 2005|marton & resnik 2008|chiang 2005|xiao & zhu 2010|marcu & wang 2006|zhang & zhang 2009	
W97-1010		0.0	schabes 1992|pereira & schabes 1992|collins 1996	
S13-2094		0.0	barbosa & feng 2010|ritter & clark 2011|wilson & wiebe 2005|pang & lee 2004	
W06-0302	0.4166666666666667	0.8333333333333334	choi & cardie 2005|stoyanov & cardie 2006|vilain & burger 1995|pang & lee 2002|bagga & baldwin 1998|soon & lim 2001|riloff & wiebe 2003|stoyanov & cardie 2005|turney 2002|pang & lee 2004|ng & cardie 2002|yu & hatzivassiloglou 2003	soon & ng 2001|choi & cardie 2005|wiebe & riloff 2005|stoyanov & cardie 2006|vilain & burger 1995|pang & lee 2002|bagga & baldwin 1998|riloff & wiebe 2003|stoyanov & cardie 2005|wilson & wiebe 2004|liu & hu 2005|turney 2002|dave & lawrence 2003|wilson & wiebe 2003|cohen 1995|riloff & wiebe 2005|das & chen 2001|kim & hovy 2005|wiebe & wilson 2005|pang & lee 2004|ng & cardie 2002|bethard & yu 2004|yu & hatzivassiloglou 2003|joachims 1998
P07-2033		0.0	pedersen & patwardhan 2004	
W12-2010		0.0	pedersen & patwardhan 2004|zechner & xi 2008	
W06-1650		0.0	pang & lee 2002|wiebe & bruce 1999|riloff & wiebe 2003|pang & lee 2005|rose & roque 2003|turney 2002|kim & hovy 2004|yu & hatzivassiloglou 2003	
N13-2010		0.0	feng & lapata 2010|li & kulkarni 2011|papineni & roukos 2002|mimno & wallach 2009|berg kirkpatrick & gillick 2011|kuznetsova & ordonez 2012|aker & gaizauskas 2010|martins & smith 2009|deschacht & moens 2007|lin 2004|mitchell & dodge 2012|yang & teo 2011	
C08-1089		0.0	nakagawa & matsumoto 2006|wu & jiang 2000	
W99-0405		0.0	pereira & schabes 1992|burstein & kukich 1998|de marcken 1995	
W00-1409		0.0	alexandersson & poller 1998|becker 1998|alexandersson & poller 2000|becker & finkler 1998|kasper & kiefer 1995|bos & gamback 1996|worm 1998	
P10-1054		0.0	kuhlmann & satta 2009|satta 1992|gomez rodriguez & satta 2009|gomez rodriguez & kuhlmann 2009|vijay shanker & weir 1987|weir 1992	
P03-2003		0.0	tomita 1987|satta 1994|vijay shanker & weir 1987|kasper & kiefer 1995	
P87-1006		0.0	thompson 1980|grishman & hirschman 1986|cohen & fertig 1982	
W02-0108		0.0	cunningham & maynard 2002|loper & bird 2002	
A00-2011		0.0	gale & church 1991|kikui 1999|brown & cocke 1990|brown & lai 1991|lin 1998|resnik 1999	
P13-3006		0.0	prasad & dinesh 2008|miyao & ohta 2006|batista navarro & ananiadou 2011|pyysalo & ohta 2011|pitler & nenkova 2009|pyysalo & ohta 2009|miyao & tsujii 2008	
P13-4029		0.0	gatt & reiter 2009|siddharthan & green 2012	
D09-1086		0.0	smith & eisner 2006|mcclosky & charniak 2006|torres martins & filipe 2008|klein & manning 2004|daume & iii 2007|klein & manning 2002|smith & eisner 2008|kuhn 2004|smith & eisner 2007|huang & jiang 2009|mcdonald & crammer 2005|wang & smith 2007|gimpel & smith 2009|burkett & klein 2008|dredze & blitzer 2007|smith & smith 2004	
P92-1031		0.0	habel 1986|eschenbach & habel 1989|latecki 1991|hobbs & shieber 1987	
A83-1006		0.0	grosz & haas 1982|moore 1981	
E89-1024		0.0	calder & klein 1988|mellish 1988|proudian & pollard 1985	
C00-1035		0.0	marcus & marcinkiewicz 1993|van halteren & zavrel 1998|goodman 1996	
N10-1139		0.0	kumar & byrne 2004|li & eisner 2009|kumar & macherey 2009|mohri & sproat 1996|kaplan & kay 1994|koehn 2004|tromble & kumar 2008|och & ney 2004|denero & chiang 2009	
S12-1002		0.0	raghunathan & lee 2010|poon & domingos 2008|yang & su 2005|wang & thrasher 2010|haghighi & klein 2009|bengtson & roth 2008|kehler & appelt 2004|culotta & wick 2007|ponzetto & strube 2006|rahman & ng 2011|dagan & itai 1990|lee & peirsman 2011|pradhan & ramshaw 2011|rahman & ng 2009	
W13-2314		0.0	kolhatkar & hirst 2012|chamberlain & kruschwitz 2009|poesio & artstein 2008|hladka & mirovsky 2009|madnani & boyd graber 2010|passonneau 1989|lee & recasens 2012|snow & o connor 2008|hsueh & melville 2009	
W13-1201		0.0	copestake 2009|marcus & kim 1994|delmonte & pianta 2009|bender & flickinger 2005|bender & flickinger 2002|alshawi & chang 2011|johnson 2001|yang & xue 2010|delmonte 2008|cai & chiang 2011|tonelli & delmonte 2011|delmonte & bristot 2007|sagae & tsujii 2008|delmonte & bristot 2006|gabbard & kulick 2006|clark & fellbaum 2008	
S10-1069		0.0	marcus & marcinkiewicz 1993|clark & curran 2009|rimell & clark 2009|honnibal & nothman 2009|clark & curran 2007|clark & curran 2004|hockenmaier 2003|hockenmaier & steedman 2007	
H94-1048		0.0	hindle & rooth 1990|black & jelinek 1993	
A94-1044		0.0	bateman 1990	
I08-1058		0.0	alex & dubey 2007|chen & lee 2000|alex 2005	
N04-4011		0.0	johnston & bangalore 2000|huls & claassen 1995|johnston & bangalore 2002|johnston 1998	
W97-0106		0.0	schabes & roth 1993|pereira & schabes 1992|agarwal 1995|black & jelinek 1992|pereira & tishby 1993|theeramunkong & okumura 1996|brill & marcus 1992|magerman & marcus 1991|black & abney 1991|collins 1996|hemphill & godfrey 1990|magerman 1995	
P02-1016		0.0	brown & desouza 1992|jelinek & lafferty 1994|hwa 2000|hwa 2001|collins 1996|sarkar 2001|ratnaparkhi 1997	
P12-1001		0.0	mauser & hasan 2008|macherey & och 2008|liang & bouchard cote 2006|dyer & setiawan 2009|och 2003|owczarzak & van genabith 2007|koehn & hoang 2007|papineni & roukos 2002|cer & manning 2010|liu & dahlmeier 2011|hall & mcdonald 2011|chiang & knight 2009|gimenez & marquez 2008|hopkins & may 2011|isozaki & hirao 2010|callison burch & koehn 2011|albrecht & hwa 2007|spitkovsky & alshawi 2011	
L08-1087		0.0	wilson & wiebe 2005|hatzivassiloglou & mckeown 1997|popescu & etzioni 2005|prasad & dinesh 2006|riloff & wiebe 2003|bloom & garg 2007|choi & breck 2006|turney 2002|esuli & sebastiani 2006|kim & hovy 2006|baker & fillmore 1998|pang & lee 2004|takamura & inui 2007|palmer & gildea 2005	
W04-2118		0.0	baldwin & villavicencio 2002|villavicencio 2003|baldwin & bannard 2003	
W12-3146		0.0	simard & goutte 2007|mcdonald & pereira 2005|koehn & hoang 2007|papineni & roukos 2002|marecek & rosa 2011|nivre & hall 2007|lagarda & alabau 2009|spoustova & hajic 2007|och & ney 2003|callison burch & koehn 2011	
W08-0602		0.0	cunningham & maynard 2002|zhou & su 2005|pakhomov & buntrock 2005	
P10-4009		0.0	gispert & de 2009	
W03-1025		0.0	sproat & gale 1996|bikel & chiang 2000|berger & della pietra 1996|wu & fung 1994|collins 1997|luo & roukos 1996|chiang 2000|ratnaparkhi 1997|palmer 1997	
C10-2105		0.0	collins 2002|gillick & favre 2009|soricut & marcu 2006|banko & mittal 2000|lapata 2003|elsner & austerweil 2007|clarke & lapata 2007|carenini & ng 2006|althaus & karamanis 2004|martins & smith 2009|hirao & isozaki 2002|lapata 2006|deshpande & barzilay 2007|filatova & hatzivassiloglou 2004|lerman & blair goldensohn 2009|takamura & okumura 2009|barzilay & lapata 2005	
P04-1072		0.0	mani & wilson 2000	
W04-0601		0.0	wilcock 2003|kibble & power 2000|white & caldwell 1998	
W02-1107		0.0	hindle 1990|hatzivassiloglou & mckeown 1993|isahara & kanzaki 1999|kanzaki & ma 2000	
C96-2212		0.0	black & eubank 1996|brown & desouza 1992	
L08-1403		0.0	och & ney 2002|papineni & roukos 2002|och 2003	
P83-1015		0.0	joshi 1983|shieber & stucky 1983|slocum 1981|berwick 1982|joshi & levy 1980	
D09-1031		0.0	marcus & marcinkiewicz 1993|ngai & yarowsky 2000|curran & clark 2003|buchholz & marsi 2006|hachey & alex 2005|snow & o connor 2008	
W12-1638		0.0	skantze & schlangen 2009|young & schatzmann 2007|williams 2011|schlangen & skantze 2009|devault & sagae 2009|baumann & atterer 2009|williams & balakrishnan 2009|selfridge & arizmendi 2011	
D10-1052		0.0	och 2003|zhang & gildea 2006|setiawan & kan 2009|koehn & och 2003|brown & della pietra 1993|vogel & ney 1996|wu 1997|dyer & lopez 2010|setiawan & kan 2007|blunsom & cohn 2009|pauls & klein 2010|och & ney 2004|moore 2004|fraser & marcu 2007|cherry & lin 2006|nagata & saito 2006|hermjakob 2009|burkett & blitzer 2010|marcu & wong 2002|haghighi & blitzer 2009|dunning 1993|chiang 2005|denero & klein 2007|zhang & gildea 2005	
E09-1036		0.0	karttunen & kaplan 1992|kiraz 2000|cohen sygal & wintner 2006|kaplan & kay 1994	
W06-3107		0.0	mihalcea & pedersen 2003|brown & della pietra 1993|och & ney 2000|martin & mihalcea 2005|och & ney 2003	
W10-3405		0.0	strapparava & mihalcea 2007	
P13-2052		0.0	mauge & rohanimanesh 2012|bouma & duarte 2009	
J81-2002		0.0	sondheimer & weischedel 1980|thompson 1980|wilks 1979|weischedel & black 1980	
N13-1132		0.0	eisner 2002|callison burch & koehn 2010|tratz & hovy 2010|callison burch & dredze 2010|hovy 2010|johnson 2007|zaidan & callison burch 2011|jha & andreas 2010|snow & o connor 2008	
N10-1132		0.0	zhou & hovy 2005|barzilay & mckeown 2005|raaijmakers & truong 2008|rambow & shrestha 2004|clarke & lapata 2006|galley 2006|church & gale 1995|wilson 2008|muller 2007	
P00-1023		0.0	marcus & marcinkiewicz 1993|vilain & burger 1995|lappin & leass 1994|baldwin & reynar 1995|mitkov 1997|ge & hale 1998|ratnaparkhi 1996|reynar & ratnaparkhi 1997|azzam & humphreys 1999	
W07-1205		0.0	riezler & king 2002|brown & della pietra 1993|wu 1997|butt & dyvik 2002|yamada & knight 2001|chiang 2005|och & ney 2003	
W00-0407		0.0	ueda & oka 2000|zechner 1996|minel & nugier 1997|firmin hand 1997	
N07-2033		0.0	buckwalter 2004	
P06-1022		0.0	core & schubert 1999|shitaoka & uchimoto 2004|uchimoto & sekine 1999|kudo & matsumoto 2002|charniak 2000|kurohashi & nagao 1994|kudo & matsumoto 2000|utsuro & nishiokayama 2000|collins 1996|ratnaparkhi 1997|agarwal & boggess 1992	
H89-2021		0.0	rudnicky 1989|ward 1989	
P82-1016		0.0	thompson 1980|schank & lebowitz 1980|kwasny & sondheimer 1979	
D07-1034		0.0	pekar 2004|riloff & shepherd 1997|tokunaga & fujii 1997|caraballo 1999|curran & moens 2002|you & chen 2006|thelen & riloff 2002|lin 1998|ciaramita 2002|hearst 1992|tseng 2003	
N10-1024		0.0	snow & o connor 2008|zaidan & callison burch 2009|callison burch 2009|bulyko & ostendorf 2003	
W02-1803		0.0	lappin & leass 1994|morton 2000|ge & hale 1998	
P08-1011		0.0	petrov & klein 2007|papineni & roukos 2002|koehn & och 2003|och & ney 2000|och & ney 2004|chiang & bikel 2002|minkov & toutanova 2007|chiang 2005	
W06-3602		0.0	och 2003|tillmann 2003|brown & della pietra 1993|wu 1997|tillmann & vogel 1997|och & ney 2004|tillmann & ney 2003|knight 1999|nieben & vogel 1998	
W10-3808		0.0	och & ney 2003|och & ney 2004|diab & hacioglu 2004|habash & rambow 2005	
I05-2037		0.0	hardt 1997	
P07-3016		0.0	schulte im walde 2000|briscoe & carroll 1997|joanis & stevenson 2003|pereira & tishby 1993|stevenson & joanis 2003|merlo & stevenson 2001|schulte im walde & brew 2002|brent 1993|dorr & jones 1996	
I05-3004		0.0	paul & sumita 2002|xue & chiou 2002|sornlertlamvanich & pantachat 1994	
C96-2204		0.0	pugeault & saint dizier 1994	
W00-0110		0.0	bouillon 1996|saint dizier 1998|isahara & kanzaki 1999	
C92-3138		0.0	kasper 1988|emele & zajac 1990	
L08-1067		0.0	ellison & kirby 2006|heeringa & kleiweg 2006|singh & surana 2007|nerbonne & heeringa 1997	
W01-1410		0.0	brown & della pietra 1993	
C96-2161		0.0	hearst 1992|strzalkowski 1994|resnik 1995	
C00-2152		0.0	sato & nagao 1990|watanabe 1992|furuse & iida 1996|watanabe & takeda 1998	
W09-0613		0.0	mcroy & channarukul 2000|lavoie & rambow 1997|elhadad & robin 1996|white 2006|langkilde geary 2000	
P09-1115		0.0	hasegawa & sekine 2004|pantel & pennacchiotti 2006|kambhatla 2004|rosenfeld & feldman 2006|davidov & rappoport 2007|bunescu & mooney 2005|davidov & rappoport 2008|turney 2006|zhang & zhang 2006|chen & donghong 2005|culotta & sorensen 2004	
C10-1070		0.0	morin & daille 2007|haghighi & liang 2008|shao & ng 2004|chiao & zweigenbaum 2002|rapp 1999|dunning 1993|daille & morin 2005|fung 1995	
C94-2195		0.0	marcus & marcinkiewicz 1993|ratnaparkhi & reynar 1994|hindle & rooth 1991|ramshaw & marcus 1994|whittemore & ferrara 1990|brown & desouza 1992|brill 1992|weischedel & ayuso 1991|hindle & rooth 1993|resnik & hearst 1993|brill 1993	
