id,Precision,Recall,F1,FalsePositives,FalseNegatives,Truth,Predicted
W10-1716,0.6666666666666666,0.6666666666666666,0.6666666666666666,a,s abdul rauf,p lambert|s abdul rauf|h schwenk,p lambert|a|h schwenk
C02-1036,0.8,0.8,0.8000000000000002,s corston-oliver,s corston oliver,m gamon|e ringger|z zhang|r moore|s corston oliver,m gamon|e ringger|z zhang|r moore|s corston-oliver
P11-1041,1.0,1.0,1.0,,,a bhargava|g kondrak,a bhargava|g kondrak
H05-1040,1.0,1.0,1.0,,,v krishnan|s das|s chakrabarti,v krishnan|s das|s chakrabarti
D08-1051,0.6666666666666666,0.6666666666666666,0.6666666666666666,d ortiz-martinez|g sanchis-trilles,d ortiz martinez|g sanchis,g sanchis|d ortiz martinez|j civera|f casacuberta|e vidal|h hoang,g sanchis-trilles|d ortiz-martinez|j civera|f casacuberta|e vidal|h hoang
N12-1013,1.0,1.0,1.0,,,v stoyanov|j eisner,v stoyanov|j eisner
W02-1017,1.0,1.0,1.0,,,w phillips|e riloff,w phillips|e riloff
D13-1156,1.0,1.0,1.0,,,x qian|y liu,x qian|y liu
P08-1083,1.0,1.0,1.0,,,m adler|y goldberg|d gabay|m elhadad,m adler|y goldberg|d gabay|m elhadad
W13-1905,1.0,1.0,1.0,,,a henriksson|m skeppstedt|m kvist|m duneld|m conway,a henriksson|m skeppstedt|m kvist|m duneld|m conway
W11-2109,0.6666666666666666,0.5,0.5714285714285715,m popovi´avid vilar,m popovic|d vilar,m popovic|d vilar|e avramidis|a burchardt,m popovi´avid vilar|e avramidis|a burchardt
W10-1901,1.0,1.0,1.0,,,a vlachos,a vlachos
E09-2008,1.0,1.0,1.0,,,m hulden,m hulden
P10-2030,1.0,1.0,1.0,,,h taira|s fujita|m nagata,h taira|s fujita|m nagata
P11-3009,1.0,1.0,1.0,,,t meyer,t meyer
N07-1007,1.0,1.0,1.0,,,k toutanova|h suzuki,k toutanova|h suzuki
P80-1043,1.0,1.0,1.0,,,r thibadeau|m just|p carpenter,r thibadeau|m just|p carpenter
P09-2081,1.0,1.0,1.0,,,d sohn|j lee|h rim,d sohn|j lee|h rim
W09-3110,1.0,1.0,1.0,,,l goeuriot|e morin|b daille,l goeuriot|e morin|b daille
W11-2407,1.0,1.0,1.0,,,t fernando,t fernando
W07-1405,1.0,1.0,1.0,,,r nielsen|w ward,r nielsen|w ward
N04-3005,1.0,1.0,1.0,,,d palmer|p bray|m reichman|k rhodes|n white|a merlino|f kubala,d palmer|p bray|m reichman|k rhodes|n white|a merlino|f kubala
D09-1155,1.0,1.0,1.0,,,s teufel|a siddharthan|c batchelor,s teufel|a siddharthan|c batchelor
W98-1102,1.0,1.0,1.0,,,n ide,n ide
D11-1019,1.0,1.0,1.0,,,j zhang|f zhai|c zong,j zhang|f zhai|c zong
W97-1010,1.0,1.0,1.0,,,m osborne|t briscoe,m osborne|t briscoe
W06-0302,1.0,1.0,1.0,,,v stoyanov|c cardie,v stoyanov|c cardie
P07-2033,1.0,1.0,1.0,,,m pucher,m pucher
W12-2010,1.0,1.0,1.0,,,m chen|k zechner,m chen|k zechner
W06-1650,1.0,1.0,1.0,,,s kim|p pantel|t chklovski|m pennacchiotti,s kim|p pantel|t chklovski|m pennacchiotti
N13-2010,1.0,1.0,1.0,,,r mason,r mason
W08-0210,1.0,1.0,1.0,,,b hockey|g christian,b hockey|g christian
W09-3948,0.6666666666666666,0.6666666666666666,0.6666666666666666,r lopez-cozar,r lopez cozar,d griol|z callejas|r lopez cozar,d griol|z callejas|r lopez-cozar
W00-1409,1.0,1.0,1.0,,,t becker|a kilger|p lopez|p poller,t becker|a kilger|p lopez|p poller
A00-2011,1.0,1.0,1.0,,,p pantel|d lin,p pantel|d lin
P13-3006,0.5,0.5,0.5,c mih,c mihaila,c mihaila|s ananiadou,c mih|s ananiadou
D09-1086,1.0,1.0,1.0,,,d smith|j eisner,d smith|j eisner
P05-3022,1.0,1.0,1.0,,,j allen|g ferguson|a stent|s stoness|m swift|l galescu|n chambers|e campana|g aist,j allen|g ferguson|m swift|a stent|s stoness|l galescu|n chambers|e campana|g aist
I08-1058,0.5,0.5,0.5,k tanaka-ishii,k tanaka ishii,y ehara|k tanaka ishii,y ehara|k tanaka-ishii
P12-1001,1.0,1.0,1.0,,,k duh|k sudoh|x wu|h tsukada|m nagata,k duh|k sudoh|x wu|h tsukada|m nagata
W12-3146,1.0,1.0,1.0,,,r rosa|d marecek|o dusek,r rosa|d marecek|o dusek
W08-0602,1.0,1.0,1.0,,,a roberts|r gaizauskas|m hepple,a roberts|r gaizauskas|m hepple
W03-1025,1.0,1.0,1.0,,,x luo,x luo
W02-1107,1.0,1.0,1.0,,,k kanzaki|q ma|m murata|h isahara,k kanzaki|q ma|m murata|h isahara
P95-1024,1.0,1.0,1.0,,,a kathol|c pollard,a kathol|c pollard
H05-1067,1.0,1.0,1.0,,,r mihalcea|c strapparava,r mihalcea|c strapparava
D09-1031,1.0,1.0,1.0,,,j baldridge|a palmer,j baldridge|a palmer
D10-1052,1.0,1.0,1.0,,,h setiawan|c dyer|p resnik,h setiawan|c dyer|p resnik
E09-1036,1.0,1.0,1.0,,,m gasser,m gasser
W06-3107,0.6666666666666666,0.6666666666666666,0.6666666666666666,i garcia-varea,i garcia varea,l rodriguez|i garcia varea|j gamez,l rodriguez|i garcia-varea|j gamez
P13-2052,1.0,1.0,1.0,,,z zhang|a gentile|i augenstein|e blomqvist|f ciravegna,z zhang|a gentile|i augenstein|e blomqvist|f ciravegna
W09-2102,1.0,1.0,1.0,,,k zechner|j sabatini|l chen,k zechner|j sabatini|l chen
N13-1132,0.75,0.75,0.75,t berg-kirkpatrick,t berg kirkpatrick,d hovy|t berg kirkpatrick|a vaswani|e hovy,d hovy|t berg-kirkpatrick|a vaswani|e hovy
N10-1132,1.0,1.0,1.0,,,g murray|g carenini|r ng,g murray|g carenini|r ng
W07-1205,1.0,1.0,1.0,,,m hopkins|j kuhn,m hopkins|j kuhn
W00-0407,1.0,1.0,1.0,,,m oka|y ueda,m oka|y ueda
N07-2033,1.0,1.0,1.0,,,m noamany|t schaaf|t schultz,m noamany|t schaaf|t schultz
W12-1006,1.0,1.0,1.0,,,t declerck|n koleva|h krieger,t declerck|n koleva|h krieger
H89-2021,1.0,1.0,1.0,,,a rudnicky|m sakamoto|j polifroni,a rudnicky|m sakamoto|j polifroni
D07-1034,0.5,0.5,0.5,b tsou,b t sou,o kwong|b t sou,o kwong|b tsou
N10-1024,0.5,0.5,0.5,c callison-burch,c callison burch,s novotney|c callison burch,s novotney|c callison-burch
P08-1011,1.0,1.0,1.0,,,d zhang|m li|n duan|c li|m zhou,d zhang|m li|n duan|c li|m zhou
W06-3602,1.0,1.0,1.0,,,c tillmann,c tillmann
W10-3808,0.25,0.3333333333333333,0.28571428571428575,i khemakhem|b abdelmajid|hamadou,i turki khemakhem|a hamadou,i turki khemakhem|s jamoussi|a hamadou,i khemakhem|s jamoussi|b abdelmajid|hamadou
I05-2037,1.0,1.0,1.0,,,s lim|c lee|m jang,s lim|c lee|m jang
W09-3203,1.0,1.0,1.0,,,m wieling|j nerbonne,m wieling|j nerbonne
P07-3016,1.0,1.0,1.0,,,k gabor|e heja,k gabor|e heja
I05-3004,1.0,1.0,1.0,,,h guo|h zhong,h guo|h zhong
C96-2204,0.0,0.0,0.0,p saint-dizier,p saint dizier,p saint dizier,p saint-dizier
W00-0110,1.0,1.0,1.0,,,k kanzaki|q ma|h isahara,k kanzaki|q ma|h isahara
W01-1410,1.0,1.0,1.0,,,f prat,f prat
W09-0613,1.0,1.0,1.0,,,a gatt|e reiter,a gatt|e reiter
D13-1094,1.0,1.0,1.0,,,g patterson|a kehler,g patterson|a kehler
P88-1028,1.0,1.0,1.0,,,n abe,n abe
P08-1094,1.0,1.0,1.0,,,a nenkova|a louis,a nenkova|a louis
W06-2103,0.0,0.0,0.0,b trawi,b trawinski,b trawinski,b trawi
P90-1007,1.0,1.0,1.0,,,h rim|r simmons|j seo,h rim|j seo|r simmons
P03-1009,1.0,1.0,1.0,,,a korhonen|y krymolowski|z marx,a korhonen|y krymolowski|z marx
W09-0507,1.0,1.0,1.0,,,j villaneau|j antoine,j villaneau|j antoine
W09-3741,0.5,0.5,0.5,d saarbrucken,t declerck,m vela|t declerck,m vela|d saarbrucken
D09-1006,0.5,0.5,0.5,c callison-burch,c callison burch,o zaidan|c callison burch,o zaidan|c callison-burch
W13-2220,0.3333333333333333,0.5,0.4,a valerio|m,a miceli barone,a miceli barone|g attardi,a valerio|m|g attardi
N06-2023,1.0,1.0,1.0,,,s maskey|j hirschberg,s maskey|j hirschberg
N09-1059,1.0,1.0,1.0,,,r sasano|d kawahara|s kurohashi,r sasano|d kawahara|s kurohashi
W03-1803,1.0,1.0,1.0,,,t tanaka|t baldwin,t tanaka|t baldwin
H05-1030,1.0,1.0,1.0,,,j kahn|m lease|e charniak|m johnson|m ostendorf,j kahn|m lease|e charniak|m johnson|m ostendorf
H05-1108,1.0,1.0,1.0,,,s pado|m lapata,s pado|m lapata
C04-1110,1.0,1.0,1.0,,,i gurevych|m strube,i gurevych|m strube
W08-1404,1.0,1.0,1.0,,,m litvak|m last,m litvak|m last
C04-1204,0.5,0.5,0.5,j ichi tsujii,j tsujii,y miyao|j tsujii,y miyao|j ichi tsujii
W10-1709,1.0,1.0,1.0,,,g hanneman|j clark|a lavie,g hanneman|j clark|a lavie
P13-1144,1.0,1.0,1.0,,,m speriosu|j baldridge,m speriosu|j baldridge
S10-1004,1.0,1.0,1.0,,,s kim|o medelyan|m kan|t baldwin,s kim|o medelyan|m kan|t baldwin
W06-0905,0.5,0.5,0.5,p martinez-barco|r mu,p martinez barco|r munoz,m negri|e saquete|p martinez barco|r munoz,m negri|e saquete|p martinez-barco|r mu
P91-1020,1.0,1.0,1.0,,,n japkowicz|j wiebe,n japkowicz|j wiebe
H05-1078,1.0,1.0,1.0,,,p merlo|g musillo,p merlo|g musillo
W08-2004,1.0,1.0,1.0,,,a moschitti|f zanzotto,a moschitti|f zanzotto
P08-1064,1.0,1.0,1.0,,,m zhang|h jiang|a aw|h li|c tan|s li,m zhang|h jiang|a aw|h li|c tan|s li
W11-2162,0.0,0.0,0.0,f zamora-martinez|m castro-bleda,f zamora martinez|m castro bleda,f zamora martinez|m castro bleda,f zamora-martinez|m castro-bleda
P03-1019,1.0,1.0,1.0,,,r zens|h ney,r zens|h ney
W05-0610,1.0,1.0,1.0,,,y li|k bontcheva|h cunningham,y li|k bontcheva|h cunningham
W07-0902,1.0,1.0,1.0,,,a toselli|v romero|e vidal,a toselli|v romero|e vidal
C02-1115,-1,0.0,-1,,a suarez|m palomar,a suarez|m palomar,
P08-1001,1.0,1.0,1.0,,,a richman|p schone,a richman|p schone
P11-4004,0.5,0.5,0.5,g unter neumann,g neumann,g neumann|s schmeier,g unter neumann|s schmeier
S13-2031,1.0,1.0,1.0,,,a rudnick|c liu|m gasser,a rudnick|c liu|m gasser
C10-2171,1.0,1.0,1.0,,,x zhao|p jin|l yue,x zhao|p jin|l yue
N10-1121,1.0,1.0,1.0,,,m wiegand|d klakow,m wiegand|d klakow
P12-1041,1.0,1.0,1.0,,,m bansal|d klein,m bansal|d klein
C08-1037,0.0,0.0,0.0,s gr,s grunder,s grunder,s gr
W04-3245,0.8888888888888888,0.8888888888888888,0.8888888888888888,d pic,d pico,j civera|e cubel|a lagarda|d pico|j gonzalez|e vidal|f casacuberta|j vilar|s barrachina,j civera|e cubel|a lagarda|d pic|j gonzalez|e vidal|f casacuberta|j vilar|s barrachina
W97-0125,1.0,1.0,1.0,,,j nam|k choi,j nam|k choi
P98-2218,0.5,1.0,0.6666666666666666,k shirai,,t wakao,t wakao|k shirai
I08-1069,1.0,1.0,1.0,,,f xia|w lewis,f xia|w lewis
D07-1012,1.0,1.0,1.0,,,j wagner|j foster|j van genabith,j wagner|j foster|j van genabith
N12-1091,0.6666666666666666,0.6666666666666666,0.6666666666666666,e fosler-lussier,e fosler lussier,p raghavan|e fosler lussier|a lai,p raghavan|e fosler-lussier|a lai
P13-2081,1.0,1.0,1.0,,,h elfardy|m diab,h elfardy|m diab
P99-1004,1.0,1.0,1.0,,,l lee,l lee
W12-0501,0.6666666666666666,0.6666666666666666,0.6666666666666666,b dalbelo basi´aculty,b dalbelo basic,g glavas|j snajder|b dalbelo basic,g glavas|j snajder|b dalbelo basi´aculty
W04-2506,1.0,1.0,1.0,,,a moschitti|s harabagiu,a moschitti|s harabagiu
P10-1112,1.0,1.0,1.0,,,m bansal|d klein,m bansal|d klein
D13-1119,1.0,1.0,1.0,,,f yang|p vozila,f yang|p vozila
W09-3309,1.0,1.0,1.0,,,j chamberlain|u kruschwitz|m poesio,j chamberlain|u kruschwitz|m poesio
D08-1062,0.5,0.5,0.5,b technologies,n ramakrishnan,n andrews|n ramakrishnan,n andrews|b technologies
N12-1051,1.0,1.0,1.0,,,t fountain|m lapata,t fountain|m lapata
W04-2606,1.0,1.0,1.0,,,a korhonen|t briscoe,a korhonen|t briscoe
W95-0111,0.5,0.5,0.5,p,p dapkus,j zhou|p dapkus,j zhou|p
W13-0901,1.0,1.0,1.0,,,j dunn,j dunn
W10-2211,1.0,1.0,1.0,,,m kurimo|s virpioja|v turunen|k lagus,m kurimo|s virpioja|v turunen|k lagus
P07-1007,1.0,1.0,1.0,,,y chan|h ng,y chan|h ng
W11-1712,1.0,1.0,1.0,,,a duric|f song,a duric|f song
P90-1036,1.0,1.0,1.0,,,k harbusch,k harbusch
W07-0713,0.75,0.75,0.75,r banchs,r banches,d vilar|g leusch|h ney|r banches,d vilar|g leusch|h ney|r banchs
D13-1054,1.0,1.0,1.0,,,p li|y liu|m sun,p li|y liu|m sun
W97-0309,1.0,1.0,1.0,,,l saul|f pereira,l saul|f pereira
P13-1025,0.6666666666666666,0.8,0.7272727272727272,c danescu-niculescu-mizil|s university,c danescu niculescu mizil,c danescu niculescu mizil|m sudhof|d jurafsky|j leskovec|c potts,c danescu-niculescu-mizil|m sudhof|d jurafsky|j leskovec|c potts|s university
W05-0908,0.5,0.5,0.5,j iii,j maxwell iii,s riezler|j maxwell iii,s riezler|j iii
P13-2063,1.0,1.0,1.0,,,w xu|y zhang|p williams|p koehn,w xu|y zhang|p williams|p koehn
P98-2182,1.0,1.0,1.0,,,b roark|e charniak,b roark|e charniak
I08-6006,0.5,0.5,0.5,s ganesh|s harsha,suryaganesh|s yella,p pingali|suryaganesh|s yella|v varma,s ganesh|s harsha|p pingali|v varma
W09-0630,1.0,1.0,1.0,,,i brugman|m theune|e krahmer|j viethen,i brugman|m theune|e krahmer|j viethen
W10-0705,1.0,1.0,1.0,,,m heilman|n smith,m heilman|n smith
W11-0144,1.0,1.0,1.0,,,m purver|a eshghi|j hough,m purver|a eshghi|j hough
W13-1403,1.0,1.0,1.0,,,r voigt|d jurafsky,r voigt|d jurafsky
W06-1518,1.0,1.0,1.0,,,y liu|a sarkar,y liu|a sarkar
P11-2038,1.0,1.0,1.0,,,m post,m post
W00-0712,1.0,1.0,1.0,,,p schone|d jurafsky,p schone|d jurafsky
W10-4231,1.0,1.0,1.0,,,c greenbacker|n sparks|k mccoy|c kuo,c greenbacker|n sparks|k mccoy|c kuo
W10-1313,1.0,1.0,1.0,,,d yarrington|k mccoy,d yarrington|k mccoy
W13-2502,1.0,1.0,1.0,,,h kwon|h seo|j kim,h kwon|h seo|j kim
W07-0702,1.0,1.0,1.0,,,a birch|m osborne|p koehn,a birch|m osborne|p koehn
P12-1069,1.0,1.0,1.0,,,k hayashi|t watanabe|m asahara|y matsumoto,k hayashi|t watanabe|m asahara|y matsumoto
P11-2007,0.5,0.5,0.5,c callison-burch,c callison burch,o zaidan|c callison burch,o zaidan|c callison-burch
W10-1008,1.0,1.0,1.0,,,j perry|c shan,j perry|c shan
W07-2049,1.0,1.0,1.0,,,s kim|t baldwin,s kim|t baldwin
H93-1021,0.6666666666666666,0.6666666666666666,0.6666666666666666,r rosenfel,r rosenfeld,r lau|r rosenfeld|s roukos,r lau|r rosenfel|s roukos
L08-1157,1.0,1.0,1.0,,,m guerini|c strapparava|o stock,m guerini|c strapparava|o stock
W11-2601,1.0,1.0,1.0,,,m paul|a finch|p dixon|e sumita,m paul|a finch|p dixon|e sumita
W09-1901,1.0,1.0,1.0,,,c gasperin,c gasperin
H92-1055,1.0,1.0,1.0,,,r stern|f liu|y ohshima|t sullivan|a acero,r stern|f liu|y ohshima|t sullivan|a acero
N03-1025,1.0,1.0,1.0,,,f peng|d schuurmans|s wang,f peng|d schuurmans|s wang
W11-1707,1.0,1.0,1.0,,,a balahur|j hermida|a montoyo,a balahur|j hermida|a montoyo
P08-2012,1.0,1.0,1.0,,,j finkel|c manning,j finkel|c manning
W13-1903,1.0,1.0,1.0,,,t miller|s bethard|d dligach|s pradhan|c lin|g savova,t miller|s bethard|d dligach|s pradhan|c lin|g savova
P09-1110,1.0,1.0,1.0,,,l zettlemoyer|m collins,l zettlemoyer|m collins
W06-1314,1.0,1.0,1.0,,,w morgan|p chang|s gupta|j brenier,w morgan|p chang|s gupta|j brenier
A94-1018,1.0,1.0,1.0,,,t kato,t kato
W12-2420,0.5,0.5,0.5,k vijay-shanker,k vijay shanker,c tudor|k vijay shanker,c tudor|k vijay-shanker
W98-1231,0.5,0.5,0.5,a schmidt-wigger,a schmidt wigger,m carl|a schmidt wigger,m carl|a schmidt-wigger
P11-1047,1.0,1.0,1.0,,,m nederhof|g satta,m nederhof|g satta
W11-0202,1.0,1.0,1.0,,,m rei|t briscoe,m rei|t briscoe
P07-1123,1.0,1.0,1.0,,,r mihalcea|c banea|j wiebe,r mihalcea|c banea|j wiebe
N04-4025,1.0,1.0,1.0,,,m martin|p foltz,m martin|p foltz
N10-1083,0.5,0.5,0.5,t berg-kirkpatrick|a bouchard-cote,t berg kirkpatrick|a bouchard cote,t berg kirkpatrick|a bouchard cote|j denero|d klein,t berg-kirkpatrick|a bouchard-cote|j denero|d klein
N10-1015,1.0,1.0,1.0,,,d burkett|j blitzer|d klein,d burkett|j blitzer|d klein
W07-1027,1.0,1.0,1.0,,,j patrick|y zhang|y wang,j patrick|y zhang|y wang
S12-1016,0.0,0.0,0.0,r sprakbanken,r johansson,r johansson,r sprakbanken
D07-1103,0.75,0.75,0.75,j johnson,h johnson,h johnson|j martin|g foster|r kuhn,j johnson|j martin|g foster|r kuhn
P04-1083,1.0,1.0,1.0,,,i melamed,i melamed
W13-2515,1.0,1.0,1.0,,,w xu|a ritter|r grishman,w xu|a ritter|r grishman
P07-2050,1.0,0.75,0.8571428571428571,,s nakagawa,m tsuchiya|a purwarianti|t wakita|s nakagawa,m tsuchiya|a purwarianti|t wakita
P13-2103,1.0,1.0,1.0,,,r tsarfaty,r tsarfaty
D09-1038,1.0,1.0,1.0,,,t xiao|m li|d zhang|j zhu|m zhou,t xiao|m li|d zhang|j zhu|m zhou
L08-1019,1.0,1.0,1.0,,,a zarcone|a lenci,a zarcone|a lenci
P07-1032,1.0,1.0,1.0,,,s clark|j curran,s clark|j curran
W08-2112,1.0,1.0,1.0,,,c parisien|a fazly|s stevenson,c parisien|a fazly|s stevenson
P13-2153,1.0,1.0,1.0,,,j ryan|s pakhomov|s marino|c bernick|s banks,j ryan|s pakhomov|s marino|c bernick|s banks
P96-1042,1.0,1.0,1.0,,,s engelson|i dagan,s engelson|i dagan
W10-0722,1.0,1.0,1.0,,,d gillick|y liu,d gillick|y liu
N13-1102,1.0,1.0,1.0,,,x qian|y liu,x qian|y liu
W10-1904,0.8,0.8,0.8000000000000002,jun 'ichi tsujii,j tsujii,j bjorne|f ginter|s pyysalo|j tsujii|t salakoski,j bjorne|f ginter|s pyysalo|jun 'ichi tsujii|t salakoski
W10-0724,0.5,0.6666666666666666,0.5714285714285715,b van|d hltcoe,b van durme,j gordon|b van durme|l schubert,j gordon|b van|d hltcoe|l schubert
D10-1012,1.0,1.0,1.0,,,r navigli|g crisafulli,r navigli|g crisafulli
C08-1074,1.0,1.0,1.0,,,r moore|c quirk,r moore|c quirk
P06-2065,1.0,1.0,1.0,,,k knight|a nair|n rathod|k yamada,k knight|a nair|n rathod|k yamada
P04-1077,1.0,1.0,1.0,,,c lin|f och,c lin|f och
W06-3404,1.0,1.0,1.0,,,s banerjee|a rudnicky,s banerjee|a rudnicky
P11-1146,1.0,1.0,1.0,,,e blanco|d moldovan,e blanco|d moldovan
P01-1051,1.0,1.0,1.0,,,l michaud|k mccoy,l michaud|k mccoy
W12-4206,1.0,1.0,1.0,,,c lo|d wu,c lo|d wu
A88-1021,0.5,0.5,0.5,j binoo,j binot,k jensen|j binot,k jensen|j binoo
W12-3506,1.0,1.0,1.0,,,j van de loo|j gemmeke|g de pauw|j driesen|h van hamme|w daelemans,j van de loo|j gemmeke|g de pauw|j driesen|h van hamme|w daelemans
L08-1082,0.0,0.0,0.0,m alzghool|d inkpen,s scherer|s rhinow|m lampmann|g palm|h hofmann|m pfeil|f schwenker,s scherer|h hofmann|m lampmann|m pfeil|s rhinow|f schwenker|g palm,m alzghool|d inkpen
W08-1004,1.0,1.0,1.0,,,a boyd|d meurers,a boyd|d meurers
D13-1006,1.0,1.0,1.0,,,j moore|c burges|e renshaw|w yih,j moore|c burges|e renshaw|w yih
P11-1037,0.6,0.75,0.6666666666666665,furu|w,f wei,x liu|s zhang|f wei|m zhou,x liu|s zhang|furu|w|m zhou
P11-2022,0.0,0.0,0.0,w ilsner|i ghrnik,m elsner|e charniak,m elsner|e charniak,w ilsner|i ghrnik
W01-1503,1.0,1.0,1.0,,,t erjavec|t varadi,t erjavec|t varadi
W09-2402,0.6666666666666666,0.6666666666666666,0.6666666666666666,a salleb-aouissi,a salleb aouissi,r passonneau|a salleb aouissi|n ide,r passonneau|a salleb-aouissi|n ide
W09-2701,1.0,1.0,1.0,,,p zweigenbaum,p zweigenbaum
W13-4061,1.0,1.0,1.0,,,e forbell|n kalisch|f morbini|k christoffersen|k sagae|d traum|a rizzo,e forbell|n kalisch|f morbini|k christoffersen|k sagae|d traum|a rizzo
P99-1006,1.0,1.0,1.0,,,b webber|a knott|m stone|a joshi,b webber|a knott|m stone|a joshi
W09-3807,1.0,1.0,1.0,,,j nilsson|w lowe|j hall|j nivre,j nilsson|w lowe|j hall|j nivre
W09-3820,1.0,1.0,1.0,,,y versley|i rehbein,y versley|i rehbein
W06-3316,1.0,1.0,1.0,,,c gasperin,c gasperin
W09-0106,1.0,1.0,1.0,,,e bender,e bender
C02-2003,1.0,1.0,1.0,,,a franz|b milch,a franz|b milch
W02-1507,1.0,1.0,1.0,,,a kinyon|c prolo,a kinyon|c prolo
W06-3505,1.0,1.0,1.0,,,b loos,b loos
P11-2078,1.0,1.0,1.0,,,s ananthakrishnan|r prasad|p natarajan,s ananthakrishnan|r prasad|p natarajan
P06-1096,0.75,0.75,0.75,a bouchard-cote,a bouchard cote,p liang|a bouchard cote|d klein|b taskar,p liang|a bouchard-cote|d klein|b taskar
I08-1029,1.0,1.0,1.0,,,g levow,g levow
N13-1045,1.0,1.0,1.0,,,w ma|k mckeown,w ma|k mckeown
W09-3709,0.5,0.5,0.5,p saint-dizier,p saint dizier,i dautriche|p saint dizier,i dautriche|p saint-dizier
P09-2092,1.0,0.6666666666666666,0.8,,h korte,f reichartz|h korte|g paass,f reichartz|g paass
P11-2002,1.0,1.0,1.0,,,d dligach|m palmer,d dligach|m palmer
W12-3112,1.0,1.0,1.0,,,c hardmeier|j nivre|j tiedemann,c hardmeier|j nivre|j tiedemann
P04-1065,1.0,1.0,1.0,,,s kanthak|h ney,s kanthak|h ney
C10-1063,1.0,1.0,1.0,,,m khapra|s sohoney|a kulkarni|p bhattacharyya,m khapra|s sohoney|a kulkarni|p bhattacharyya
W04-0401,1.0,1.0,1.0,,,s stevenson|a fazly|r north,s stevenson|a fazly|r north
P05-1069,1.0,1.0,1.0,,,c tillmann|t zhang,c tillmann|t zhang
P07-2012,1.0,1.0,1.0,,,c batchelor|p corbett,c batchelor|p corbett
D09-1071,1.0,1.0,1.0,,,j van gael|a vlachos|z ghahramani,j van gael|a vlachos|z ghahramani
H01-1069,1.0,1.0,1.0,,,e hovy|l gerber|u hermjakob|c lin|d ravichandran,e hovy|l gerber|u hermjakob|c lin|d ravichandran
L08-1213,0.75,0.75,0.75,s ubler,s kubler,s kubler|w maier|i rehbein|y versley,s ubler|w maier|i rehbein|y versley
W11-2508,1.0,1.0,1.0,,,k gulordava|m baroni,k gulordava|m baroni
L08-1076,1.0,1.0,1.0,,,u heid|m weller,u heid|m weller
W07-1413,0.14285714285714285,0.16666666666666666,0.15384615384615383,a montejo-raez|m angel|a ure na-lopez|f martinez-santiago|g|m martin-valdivia,l urena lopez|a montejo raez|f martinez santiago|m martin valdivia|m garcia cumbreras,a montejo raez|j perea|f martinez santiago|m garcia cumbreras|m martin valdivia|l urena lopez,a montejo-raez|j perea|f martinez-santiago|m angel|g|m martin-valdivia|a ure na-lopez
P07-1022,1.0,1.0,1.0,,,m johnson,m johnson
P01-1044,1.0,1.0,1.0,,,d klein|c manning,d klein|c manning
P06-2015,0.0,0.0,0.0,z chime,z abolhassani chime,z abolhassani chime,z chime
N06-1007,1.0,1.0,1.0,,,v pekar,v pekar
P10-2050,1.0,1.0,1.0,,,y choi|c cardie,y choi|c cardie
W01-0905,0.6666666666666666,0.6666666666666666,0.6666666666666666,m hurault-plantet,m hurault plantet,j berthelin|b grau|m hurault plantet,j berthelin|b grau|m hurault-plantet
D10-1041,0.6666666666666666,0.6666666666666666,0.6666666666666666,a cngl,a way,j du|j jiang|a way,j du|j jiang|a cngl
W13-2240,0.5,0.5,0.5,m popovi´erman,m popovic,e avramidis|m popovic,e avramidis|m popovi´erman
P12-1096,1.0,1.0,1.0,,,n yang|m li|d zhang|n yu,n yang|m li|d zhang|n yu
H01-1058,0.3333333333333333,0.5,0.4,kadri|h,k hacioglu,k hacioglu|w ward,kadri|h|w ward
W04-0840,1.0,1.0,1.0,,,a mohammed|d moldovan|p parker,a mohammed|d moldovan|p parker
P94-1052,1.0,1.0,1.0,,,m lauer,m lauer
W11-1503,1.0,1.0,1.0,,,s scheible|r whitt|m durrell|p bennett,s scheible|r whitt|m durrell|p bennett
W13-3608,0.75,0.75,0.75,s zarriess,s zarrieß,g berend|v vincze|s zarrieß|r farkas,g berend|v vincze|s zarriess|r farkas
P08-1097,1.0,1.0,1.0,,,j eisenstein|r barzilay|r davis,j eisenstein|r barzilay|r davis
P11-2116,1.0,1.0,1.0,,,m theune|r koolen|e krahmer|s wubben,m theune|r koolen|e krahmer|s wubben
N06-1014,1.0,1.0,1.0,,,p liang|b taskar|d klein,p liang|b taskar|d klein
N09-2013,1.0,1.0,1.0,,,k boyer|r phillips|e ha|m wallis|m vouk|j lester,k boyer|r phillips|e ha|m wallis|m vouk|j lester
C94-2117,1.0,1.0,1.0,,,c yeh|c mellish,c yeh|c mellish
E06-1009,1.0,1.0,1.0,,,v demberg|j moore,v demberg|j moore
W05-1509,1.0,1.0,1.0,,,g musillo|p merlo,g musillo|p merlo
W13-2208,1.0,1.0,1.0,,,o bojar|r rosa|a tamchyna,o bojar|r rosa|a tamchyna
P92-1027,1.0,1.0,1.0,,,j park,j park
W94-0332,1.0,1.0,1.0,,,s svenberg,s svenberg
W13-1738,1.0,1.0,1.0,,,m dzikovska|e farrow|j moore,m dzikovska|e farrow|j moore
L08-1361,1.0,1.0,1.0,,,m maamouri|s kulick|a bies,m maamouri|s kulick|a bies
D09-1049,1.0,1.0,1.0,,,r boukobza|a rappoport,r boukobza|a rappoport
W99-0708,1.0,1.0,1.0,,,m osborne,m osborne
